transaction_id,timestamp,location,product,category,quantity,unit_price
T132732,2026-03-22 17:32:36,Library,Cold Brew,Coffee,1,4.50
T132733,2026-03-22 17:37:09,Library,Croissant,Pastry,1,3.75
T132734,2026-03-22 17:15:59,Library,Drip Coffee,Coffee,1,3.25
T132734,2026-03-22 17:15:59,Library,Hot Chocolate,Other Drink,1,4.00
T132735,2026-03-22 17:15:49,Library,Cold Brew,Coffee,1,4.50
T132735,2026-03-22 17:15:49,Library,Latte,Coffee,1,4.75
T132736,2026-03-22 17:46:28,Library,Cold Brew,Coffee,1,4.50
T132736,2026-03-22 17:46:28,Library,Tea,Tea,1,3.50
T132736,2026-03-22 17:46:28,Library,Cappuccino,Coffee,1,4.50
T132737,2026-03-22 17:58:42,Library,Cookie,Pastry,1,2.75
T132737,2026-03-22 17:58:42,Library,Cold Brew,Coffee,1,4.50
T132738,2026-03-22 17:58:21,Library,Cookie,Pastry,1,2.75
T132739,2026-03-22 17:13:06,Library,Croissant,Pastry,1,3.75
T132740,2026-03-22 17:13:35,Library,Cold Brew,Coffee,1,4.50
T132741,2026-03-22 17:39:32,Library,Hot Chocolate,Other Drink,1,4.00
T132741,2026-03-22 17:39:32,Library,Tea,Tea,1,3.50
T132741,2026-03-22 17:39:32,Library,Cookie,Pastry,1,2.75
T132742,2026-03-22 17:31:44,Library,Cookie,Pastry,1,2.75
T132743,2026-03-22 08:19:14,Student Union,Cappuccino,Coffee,1,4.50
T132744,2026-03-22 08:19:27,Student Union,Latte,Coffee,1,4.75
T132744,2026-03-22 08:19:27,Student Union,Cappuccino,Coffee,1,4.50
T132745,2026-03-22 08:34:40,Student Union,Breakfast Sandwich,Food,1,6.75
T132746,2026-03-22 08:54:13,Student Union,Drip Coffee,Coffee,1,3.25
T132747,2026-03-22 08:07:25,Student Union,Latte,Coffee,1,4.75
T132747,2026-03-22 08:07:25,Student Union,Drip Coffee,Coffee,1,3.25
T132747,2026-03-22 08:07:25,Student Union,Drip Coffee,Coffee,1,3.25
T132747,2026-03-22 08:07:25,Student Union,Croissant,Pastry,1,3.75
T132748,2026-03-22 08:26:36,Student Union,Croissant,Pastry,1,3.75
T132749,2026-03-22 08:21:23,Student Union,Bagel,Food,1,4.25
T132749,2026-03-22 08:21:23,Student Union,Muffin,Pastry,1,3.50
T132750,2026-03-22 08:48:39,Student Union,Croissant,Pastry,2,3.75
T132750,2026-03-22 08:48:39,Student Union,Muffin,Pastry,1,3.50
T132751,2026-03-22 08:43:52,Student Union,Cappuccino,Coffee,1,4.50
T132751,2026-03-22 08:43:52,Student Union,Bagel,Food,1,4.25
T132752,2026-03-22 08:02:12,Student Union,Cold Brew,Coffee,1,4.50
T132752,2026-03-22 08:02:12,Student Union,Cappuccino,Coffee,1,4.50
T132752,2026-03-22 08:02:12,Student Union,Croissant,Pastry,1,3.75
T132752,2026-03-22 08:02:12,Student Union,Cappuccino,Coffee,1,4.50
T132753,2026-03-22 08:46:11,Student Union,Latte,Coffee,2,4.75
T132754,2026-03-22 08:46:52,Student Union,Cappuccino,Coffee,1,4.50
T132755,2026-03-22 09:34:53,Student Union,Cappuccino,Coffee,1,4.50
T132756,2026-03-22 09:57:37,Student Union,Drip Coffee,Coffee,1,3.25
T132757,2026-03-22 09:12:32,Student Union,Breakfast Sandwich,Food,1,6.75
T132758,2026-03-22 09:59:26,Student Union,Latte,Coffee,1,4.75
T132759,2026-03-22 09:08:34,Student Union,Bagel,Food,1,4.25
T132760,2026-03-22 09:55:58,Student Union,Tea,Tea,2,3.50
T132760,2026-03-22 09:55:58,Student Union,Breakfast Sandwich,Food,1,6.75
T132761,2026-03-22 09:49:57,Student Union,Drip Coffee,Coffee,1,3.25
T132761,2026-03-22 09:49:57,Student Union,Drip Coffee,Coffee,1,3.25
T132762,2026-03-22 09:13:33,Student Union,Breakfast Sandwich,Food,1,6.75
T132763,2026-03-22 09:19:44,Student Union,Drip Coffee,Coffee,1,3.25
T132764,2026-03-22 09:31:16,Student Union,Breakfast Sandwich,Food,1,6.75
T132765,2026-03-22 09:00:19,Student Union,Latte,Coffee,1,4.75
T132766,2026-03-22 09:43:02,Student Union,Hot Chocolate,Other Drink,1,4.00
T132767,2026-03-22 09:34:06,Student Union,Cappuccino,Coffee,1,4.50
T132767,2026-03-22 09:34:06,Student Union,Cold Brew,Coffee,1,4.50
T132768,2026-03-22 09:26:02,Student Union,Cappuccino,Coffee,1,4.50
T132768,2026-03-22 09:26:02,Student Union,Latte,Coffee,1,4.75
T132768,2026-03-22 09:26:02,Student Union,Bagel,Food,1,4.25
T132769,2026-03-22 09:09:50,Student Union,Drip Coffee,Coffee,1,3.25
T132770,2026-03-22 10:26:59,Student Union,Latte,Coffee,1,4.75
T132770,2026-03-22 10:26:59,Student Union,Breakfast Sandwich,Food,1,6.75
T132770,2026-03-22 10:26:59,Student Union,Croissant,Pastry,1,3.75
T132770,2026-03-22 10:26:59,Student Union,Muffin,Pastry,1,3.50
T132771,2026-03-22 10:25:04,Student Union,Muffin,Pastry,1,3.50
T132771,2026-03-22 10:25:04,Student Union,Muffin,Pastry,1,3.50
T132772,2026-03-22 10:13:51,Student Union,Bagel,Food,1,4.25
T132772,2026-03-22 10:13:51,Student Union,Latte,Coffee,1,4.75
T132773,2026-03-22 10:01:58,Student Union,Breakfast Sandwich,Food,1,6.75
T132774,2026-03-22 10:00:13,Student Union,Croissant,Pastry,1,3.75
T132775,2026-03-22 10:58:22,Student Union,Cold Brew,Coffee,1,4.50
T132776,2026-03-22 10:21:37,Student Union,Croissant,Pastry,1,3.75
T132777,2026-03-22 10:04:34,Student Union,Latte,Coffee,1,4.75
T132777,2026-03-22 10:04:34,Student Union,Latte,Coffee,1,4.75
T132777,2026-03-22 10:04:34,Student Union,Bagel,Food,1,4.25
T132777,2026-03-22 10:04:34,Student Union,Drip Coffee,Coffee,1,3.25
T132778,2026-03-22 10:00:28,Student Union,Croissant,Pastry,1,3.75
T132778,2026-03-22 10:00:28,Student Union,Bagel,Food,1,4.25
T132778,2026-03-22 10:00:28,Student Union,Breakfast Sandwich,Food,1,6.75
T132779,2026-03-22 10:22:30,Student Union,Cold Brew,Coffee,1,4.50
T132780,2026-03-22 10:34:50,Student Union,Breakfast Sandwich,Food,1,6.75
T132781,2026-03-22 10:17:45,Student Union,Cappuccino,Coffee,1,4.50
T132782,2026-03-22 10:51:03,Student Union,Breakfast Sandwich,Food,1,6.75
T132783,2026-03-22 10:50:03,Student Union,Breakfast Sandwich,Food,1,6.75
T132784,2026-03-22 10:27:29,Student Union,Cappuccino,Coffee,1,4.50
T132785,2026-03-22 10:40:17,Student Union,Latte,Coffee,1,4.75
T132786,2026-03-22 11:08:38,Student Union,Hot Chocolate,Other Drink,1,4.00
T132786,2026-03-22 11:08:38,Student Union,Drip Coffee,Coffee,1,3.25
T132787,2026-03-22 11:55:39,Student Union,Latte,Coffee,1,4.75
T132788,2026-03-22 11:26:41,Student Union,Cookie,Pastry,1,2.75
T132788,2026-03-22 11:26:41,Student Union,Latte,Coffee,1,4.75
T132789,2026-03-22 11:18:40,Student Union,Drip Coffee,Coffee,1,3.25
T132790,2026-03-22 11:42:57,Student Union,Breakfast Sandwich,Food,1,6.75
T132790,2026-03-22 11:42:57,Student Union,Tea,Tea,1,3.50
T132791,2026-03-22 11:03:24,Student Union,Breakfast Sandwich,Food,1,6.75
T132791,2026-03-22 11:03:24,Student Union,Tea,Tea,1,3.50
T132792,2026-03-22 11:54:39,Student Union,Latte,Coffee,1,4.75
T132792,2026-03-22 11:54:39,Student Union,Hot Chocolate,Other Drink,1,4.00
T132793,2026-03-22 11:32:27,Student Union,Drip Coffee,Coffee,1,3.25
T132794,2026-03-22 11:06:12,Student Union,Tea,Tea,1,3.50
T132794,2026-03-22 11:06:12,Student Union,Latte,Coffee,1,4.75
T132795,2026-03-22 11:05:54,Student Union,Croissant,Pastry,1,3.75
T132795,2026-03-22 11:05:54,Student Union,Breakfast Sandwich,Food,1,6.75
T132796,2026-03-22 11:04:49,Student Union,Bagel,Food,1,4.25
T132797,2026-03-22 11:06:43,Student Union,Cappuccino,Coffee,1,4.50
T132798,2026-03-22 11:40:47,Student Union,Drip Coffee,Coffee,1,3.25
T132799,2026-03-22 11:27:00,Student Union,Breakfast Sandwich,Food,1,6.75
T132799,2026-03-22 11:27:00,Student Union,Cookie,Pastry,1,2.75
T132800,2026-03-22 11:56:08,Student Union,Cold Brew,Coffee,1,4.50
T132801,2026-03-22 11:56:24,Student Union,Latte,Coffee,1,4.75
T132801,2026-03-22 11:56:24,Student Union,Drip Coffee,Coffee,1,3.25
T132802,2026-03-22 11:14:58,Student Union,Breakfast Sandwich,Food,1,6.75
T132802,2026-03-22 11:14:58,Student Union,Cappuccino,Coffee,1,4.50
T132803,2026-03-22 11:16:57,Student Union,Breakfast Sandwich,Food,1,6.75
T132803,2026-03-22 11:16:57,Student Union,Cold Brew,Coffee,1,4.50
T132804,2026-03-22 11:14:31,Student Union,Hot Chocolate,Other Drink,1,4.00
T132805,2026-03-22 11:54:20,Student Union,Cold Brew,Coffee,1,4.50
T132806,2026-03-22 11:44:53,Student Union,Cold Brew,Coffee,1,4.50
T132807,2026-03-22 11:35:36,Student Union,Bagel,Food,1,4.25
T132808,2026-03-22 11:45:02,Student Union,Bagel,Food,3,4.25
T132809,2026-03-22 11:51:33,Student Union,Cookie,Pastry,1,2.75
T132810,2026-03-22 12:37:02,Student Union,Latte,Coffee,1,4.75
T132811,2026-03-22 12:33:09,Student Union,Latte,Coffee,1,4.75
T132811,2026-03-22 12:33:09,Student Union,Cold Brew,Coffee,1,4.50
T132812,2026-03-22 12:11:55,Student Union,Cookie,Pastry,1,2.75
T132813,2026-03-22 12:05:07,Student Union,Drip Coffee,Coffee,1,3.25
T132814,2026-03-22 12:35:43,Student Union,Tea,Tea,1,3.50
T132814,2026-03-22 12:35:43,Student Union,Cookie,Pastry,1,2.75
T132815,2026-03-22 12:53:15,Student Union,Cold Brew,Coffee,1,4.50
T132816,2026-03-22 12:38:47,Student Union,Bagel,Food,1,4.25
T132816,2026-03-22 12:38:47,Student Union,Croissant,Pastry,1,3.75
T132817,2026-03-22 12:39:13,Student Union,Cappuccino,Coffee,1,4.50
T132817,2026-03-22 12:39:13,Student Union,Drip Coffee,Coffee,1,3.25
T132818,2026-03-22 12:05:39,Student Union,Cappuccino,Coffee,1,4.50
T132819,2026-03-22 12:44:48,Student Union,Croissant,Pastry,1,3.75
T132819,2026-03-22 12:44:48,Student Union,Hot Chocolate,Other Drink,1,4.00
T132820,2026-03-22 12:42:19,Student Union,Cold Brew,Coffee,1,4.50
T132821,2026-03-22 12:26:28,Student Union,Cold Brew,Coffee,1,4.50
T132822,2026-03-22 12:25:07,Student Union,Latte,Coffee,1,4.75
T132823,2026-03-22 12:35:28,Student Union,Bagel,Food,1,4.25
T132823,2026-03-22 12:35:28,Student Union,Drip Coffee,Coffee,1,3.25
T132824,2026-03-22 12:41:44,Student Union,Tea,Tea,1,3.50
T132824,2026-03-22 12:41:44,Student Union,Croissant,Pastry,1,3.75
T132825,2026-03-22 12:54:35,Student Union,Latte,Coffee,1,4.75
T132825,2026-03-22 12:54:35,Student Union,Hot Chocolate,Other Drink,1,4.00
T132825,2026-03-22 12:54:35,Student Union,Tea,Tea,1,3.50
T132826,2026-03-22 12:32:35,Student Union,Cookie,Pastry,1,2.75
T132826,2026-03-22 12:32:35,Student Union,Latte,Coffee,1,4.75
T132826,2026-03-22 12:32:35,Student Union,Tea,Tea,1,3.50
T132826,2026-03-22 12:32:35,Student Union,Breakfast Sandwich,Food,1,6.75
T132827,2026-03-22 12:48:59,Student Union,Breakfast Sandwich,Food,1,6.75
T132828,2026-03-22 12:23:13,Student Union,Bagel,Food,1,4.25
T132829,2026-03-22 12:47:03,Student Union,Tea,Tea,1,3.50
T132829,2026-03-22 12:47:03,Student Union,Latte,Coffee,1,4.75
T132830,2026-03-22 13:09:29,Student Union,Latte,Coffee,1,4.75
T132830,2026-03-22 13:09:29,Student Union,Drip Coffee,Coffee,1,3.25
T132831,2026-03-22 13:07:02,Student Union,Croissant,Pastry,1,3.75
T132832,2026-03-22 13:17:14,Student Union,Breakfast Sandwich,Food,1,6.75
T132832,2026-03-22 13:17:14,Student Union,Muffin,Pastry,1,3.50
T132832,2026-03-22 13:17:14,Student Union,Hot Chocolate,Other Drink,1,4.00
T132832,2026-03-22 13:17:14,Student Union,Cookie,Pastry,1,2.75
T132833,2026-03-22 13:52:29,Student Union,Croissant,Pastry,1,3.75
T132833,2026-03-22 13:52:29,Student Union,Cookie,Pastry,1,2.75
T132834,2026-03-22 13:41:24,Student Union,Cold Brew,Coffee,1,4.50
T132835,2026-03-22 13:58:47,Student Union,Bagel,Food,2,4.25
T132835,2026-03-22 13:58:47,Student Union,Cold Brew,Coffee,1,4.50
T132836,2026-03-22 13:29:37,Student Union,Drip Coffee,Coffee,1,3.25
T132836,2026-03-22 13:29:37,Student Union,Cold Brew,Coffee,2,4.50
T132837,2026-03-22 13:34:01,Student Union,Bagel,Food,1,4.25
T132838,2026-03-22 13:20:03,Student Union,Drip Coffee,Coffee,1,3.25
T132838,2026-03-22 13:20:03,Student Union,Latte,Coffee,2,4.75
T132838,2026-03-22 13:20:03,Student Union,Breakfast Sandwich,Food,1,6.75
T132838,2026-03-22 13:20:03,Student Union,Cappuccino,Coffee,1,4.50
T132839,2026-03-22 13:17:18,Student Union,Drip Coffee,Coffee,1,3.25
T132839,2026-03-22 13:17:18,Student Union,Latte,Coffee,1,4.75
T132839,2026-03-22 13:17:18,Student Union,Breakfast Sandwich,Food,1,6.75
T132839,2026-03-22 13:17:18,Student Union,Tea,Tea,2,3.50
T132840,2026-03-22 13:27:31,Student Union,Breakfast Sandwich,Food,1,6.75
T132841,2026-03-22 13:57:40,Student Union,Cappuccino,Coffee,1,4.50
T132841,2026-03-22 13:57:40,Student Union,Cappuccino,Coffee,1,4.50
T132841,2026-03-22 13:57:40,Student Union,Croissant,Pastry,1,3.75
T132842,2026-03-22 13:59:55,Student Union,Latte,Coffee,2,4.75
T132842,2026-03-22 13:59:55,Student Union,Cold Brew,Coffee,1,4.50
T132843,2026-03-22 13:48:31,Student Union,Cappuccino,Coffee,1,4.50
T132844,2026-03-22 13:35:31,Student Union,Cold Brew,Coffee,1,4.50
T132844,2026-03-22 13:35:31,Student Union,Latte,Coffee,1,4.75
T132844,2026-03-22 13:35:31,Student Union,Croissant,Pastry,1,3.75
T132845,2026-03-22 13:32:39,Student Union,Cappuccino,Coffee,1,4.50
T132846,2026-03-22 13:26:36,Student Union,Drip Coffee,Coffee,1,3.25
T132846,2026-03-22 13:26:36,Student Union,Bagel,Food,1,4.25
T132847,2026-03-22 13:55:38,Student Union,Bagel,Food,1,4.25
T132848,2026-03-22 13:16:38,Student Union,Breakfast Sandwich,Food,1,6.75
T132849,2026-03-22 13:42:49,Student Union,Muffin,Pastry,2,3.50
T132850,2026-03-22 13:37:38,Student Union,Latte,Coffee,1,4.75
T132851,2026-03-22 14:06:11,Student Union,Tea,Tea,1,3.50
T132852,2026-03-22 14:46:09,Student Union,Latte,Coffee,1,4.75
T132853,2026-03-22 14:31:35,Student Union,Cappuccino,Coffee,1,4.50
T132854,2026-03-22 14:20:26,Student Union,Latte,Coffee,1,4.75
T132855,2026-03-22 14:56:16,Student Union,Bagel,Food,1,4.25
T132856,2026-03-22 14:30:50,Student Union,Cold Brew,Coffee,2,4.50
T132856,2026-03-22 14:30:50,Student Union,Cold Brew,Coffee,1,4.50
T132857,2026-03-22 14:58:27,Student Union,Cookie,Pastry,1,2.75
T132857,2026-03-22 14:58:27,Student Union,Cold Brew,Coffee,1,4.50
T132858,2026-03-22 14:27:12,Student Union,Hot Chocolate,Other Drink,1,4.00
T132858,2026-03-22 14:27:12,Student Union,Latte,Coffee,1,4.75
T132858,2026-03-22 14:27:12,Student Union,Cold Brew,Coffee,1,4.50
T132859,2026-03-22 14:35:39,Student Union,Latte,Coffee,1,4.75
T132860,2026-03-22 14:38:42,Student Union,Cookie,Pastry,1,2.75
T132861,2026-03-22 14:04:06,Student Union,Tea,Tea,1,3.50
T132861,2026-03-22 14:04:06,Student Union,Cookie,Pastry,1,2.75
T132862,2026-03-22 14:15:43,Student Union,Tea,Tea,1,3.50
T132863,2026-03-22 14:05:22,Student Union,Latte,Coffee,1,4.75
T132864,2026-03-22 14:36:41,Student Union,Latte,Coffee,1,4.75
T132864,2026-03-22 14:36:41,Student Union,Muffin,Pastry,1,3.50
T132865,2026-03-22 14:05:33,Student Union,Tea,Tea,2,3.50
T132865,2026-03-22 14:05:33,Student Union,Cold Brew,Coffee,1,4.50
T132866,2026-03-22 14:18:53,Student Union,Cold Brew,Coffee,1,4.50
T132867,2026-03-22 14:14:31,Student Union,Latte,Coffee,1,4.75
T132868,2026-03-22 14:48:07,Student Union,Muffin,Pastry,2,3.50
T132869,2026-03-22 14:43:59,Student Union,Cold Brew,Coffee,1,4.50
T132869,2026-03-22 14:43:59,Student Union,Tea,Tea,1,3.50
T132869,2026-03-22 14:43:59,Student Union,Croissant,Pastry,1,3.75
T132870,2026-03-22 14:11:35,Student Union,Croissant,Pastry,1,3.75
T132871,2026-03-22 14:07:11,Student Union,Cookie,Pastry,1,2.75
T132872,2026-03-22 14:14:44,Student Union,Cappuccino,Coffee,1,4.50
T132872,2026-03-22 14:14:44,Student Union,Cold Brew,Coffee,1,4.50
T132872,2026-03-22 14:14:44,Student Union,Latte,Coffee,1,4.75
T132873,2026-03-22 14:43:06,Student Union,Cold Brew,Coffee,1,4.50
T132874,2026-03-22 14:56:52,Student Union,Latte,Coffee,1,4.75
T132875,2026-03-22 14:58:55,Student Union,Tea,Tea,1,3.50
T132876,2026-03-22 15:41:49,Student Union,Drip Coffee,Coffee,1,3.25
T132876,2026-03-22 15:41:49,Student Union,Cold Brew,Coffee,1,4.50
T132876,2026-03-22 15:41:49,Student Union,Cookie,Pastry,1,2.75
T132877,2026-03-22 15:00:01,Student Union,Croissant,Pastry,1,3.75
T132878,2026-03-22 15:58:20,Student Union,Tea,Tea,1,3.50
T132878,2026-03-22 15:58:20,Student Union,Cold Brew,Coffee,1,4.50
T132879,2026-03-22 15:12:40,Student Union,Latte,Coffee,1,4.75
T132880,2026-03-22 15:41:34,Student Union,Tea,Tea,1,3.50
T132881,2026-03-22 15:15:21,Student Union,Hot Chocolate,Other Drink,1,4.00
T132881,2026-03-22 15:15:21,Student Union,Drip Coffee,Coffee,1,3.25
T132882,2026-03-22 15:43:13,Student Union,Cookie,Pastry,1,2.75
T132882,2026-03-22 15:43:13,Student Union,Cold Brew,Coffee,1,4.50
T132883,2026-03-22 15:30:07,Student Union,Cold Brew,Coffee,1,4.50
T132883,2026-03-22 15:30:07,Student Union,Drip Coffee,Coffee,1,3.25
T132883,2026-03-22 15:30:07,Student Union,Breakfast Sandwich,Food,1,6.75
T132884,2026-03-22 15:52:17,Student Union,Cold Brew,Coffee,1,4.50
T132885,2026-03-22 15:03:26,Student Union,Cold Brew,Coffee,1,4.50
T132886,2026-03-22 15:06:28,Student Union,Tea,Tea,1,3.50
T132887,2026-03-22 15:41:55,Student Union,Breakfast Sandwich,Food,1,6.75
T132887,2026-03-22 15:41:55,Student Union,Cold Brew,Coffee,1,4.50
T132887,2026-03-22 15:41:55,Student Union,Muffin,Pastry,2,3.50
T132888,2026-03-22 15:22:09,Student Union,Cold Brew,Coffee,1,4.50
T132889,2026-03-22 15:14:08,Student Union,Cookie,Pastry,1,2.75
T132889,2026-03-22 15:14:08,Student Union,Tea,Tea,2,3.50
T132890,2026-03-22 15:26:17,Student Union,Tea,Tea,1,3.50
T132890,2026-03-22 15:26:17,Student Union,Cookie,Pastry,1,2.75
T132891,2026-03-22 15:08:26,Student Union,Tea,Tea,1,3.50
T132892,2026-03-22 15:01:50,Student Union,Cappuccino,Coffee,1,4.50
T132893,2026-03-22 15:13:57,Student Union,Drip Coffee,Coffee,1,3.25
T132893,2026-03-22 15:13:57,Student Union,Cold Brew,Coffee,1,4.50
T132893,2026-03-22 15:13:57,Student Union,Cookie,Pastry,1,2.75
T132894,2026-03-22 15:46:09,Student Union,Cappuccino,Coffee,1,4.50
T132895,2026-03-22 16:24:41,Student Union,Cold Brew,Coffee,1,4.50
T132895,2026-03-22 16:24:41,Student Union,Latte,Coffee,1,4.75
T132895,2026-03-22 16:24:41,Student Union,Tea,Tea,1,3.50
T132896,2026-03-22 16:21:51,Student Union,Cookie,Pastry,1,2.75
T132897,2026-03-22 16:31:42,Student Union,Cappuccino,Coffee,1,4.50
T132898,2026-03-22 16:34:16,Student Union,Latte,Coffee,3,4.75
T132899,2026-03-22 16:11:01,Student Union,Latte,Coffee,1,4.75
T132900,2026-03-22 16:53:18,Student Union,Cookie,Pastry,1,2.75
T132900,2026-03-22 16:53:18,Student Union,Drip Coffee,Coffee,1,3.25
T132901,2026-03-22 16:20:42,Student Union,Latte,Coffee,1,4.75
T132901,2026-03-22 16:20:42,Student Union,Cold Brew,Coffee,1,4.50
T132902,2026-03-22 16:44:23,Student Union,Latte,Coffee,1,4.75
T132903,2026-03-22 16:29:42,Student Union,Cold Brew,Coffee,1,4.50
T132903,2026-03-22 16:29:42,Student Union,Croissant,Pastry,1,3.75
T132904,2026-03-22 16:35:57,Student Union,Cold Brew,Coffee,1,4.50
T132905,2026-03-22 16:49:19,Student Union,Breakfast Sandwich,Food,1,6.75
T132905,2026-03-22 16:49:19,Student Union,Cappuccino,Coffee,1,4.50
T132906,2026-03-22 16:48:27,Student Union,Cold Brew,Coffee,1,4.50
T132907,2026-03-22 16:54:13,Student Union,Muffin,Pastry,2,3.50
T132908,2026-03-22 16:50:40,Student Union,Cold Brew,Coffee,1,4.50
T132909,2026-03-22 16:52:44,Student Union,Cold Brew,Coffee,1,4.50
T132909,2026-03-22 16:52:44,Student Union,Tea,Tea,1,3.50
T132910,2026-03-22 16:28:26,Student Union,Latte,Coffee,1,4.75
T132911,2026-03-22 17:12:06,Student Union,Tea,Tea,1,3.50
T132912,2026-03-22 17:59:08,Student Union,Cold Brew,Coffee,2,4.50
T132913,2026-03-22 17:31:25,Student Union,Latte,Coffee,2,4.75
T132914,2026-03-22 17:38:55,Student Union,Hot Chocolate,Other Drink,1,4.00
T132915,2026-03-22 17:51:29,Student Union,Cookie,Pastry,1,2.75
T132915,2026-03-22 17:51:29,Student Union,Cold Brew,Coffee,1,4.50
T132916,2026-03-22 17:15:21,Student Union,Cold Brew,Coffee,1,4.50
T132916,2026-03-22 17:15:21,Student Union,Bagel,Food,1,4.25
T132917,2026-03-22 17:19:20,Student Union,Hot Chocolate,Other Drink,1,4.00
T132917,2026-03-22 17:19:20,Student Union,Latte,Coffee,1,4.75
T132917,2026-03-22 17:19:20,Student Union,Cold Brew,Coffee,1,4.50
T132918,2026-03-22 17:11:21,Student Union,Latte,Coffee,1,4.75
T132918,2026-03-22 17:11:21,Student Union,Muffin,Pastry,1,3.50
T132919,2026-03-23 07:13:25,Business School,Breakfast Sandwich,Food,1,6.75
T132919,2026-03-23 07:13:25,Business School,Cold Brew,Coffee,1,4.50
T132920,2026-03-23 07:08:56,Business School,Muffin,Pastry,1,3.50
T132921,2026-03-23 07:00:53,Business School,Drip Coffee,Coffee,2,3.25
T132922,2026-03-23 07:29:12,Business School,Croissant,Pastry,1,3.75
T132922,2026-03-23 07:29:12,Business School,Bagel,Food,1,4.25
T132923,2026-03-23 07:07:17,Business School,Breakfast Sandwich,Food,1,6.75
T132924,2026-03-23 07:48:02,Business School,Latte,Coffee,2,4.75
T132924,2026-03-23 07:48:02,Business School,Croissant,Pastry,1,3.75
T132925,2026-03-23 07:34:10,Business School,Tea,Tea,1,3.50
T132925,2026-03-23 07:34:10,Business School,Breakfast Sandwich,Food,1,6.75
T132926,2026-03-23 07:37:25,Business School,Bagel,Food,2,4.25
T132926,2026-03-23 07:37:25,Business School,Cookie,Pastry,1,2.75
T132927,2026-03-23 08:32:51,Business School,Cappuccino,Coffee,1,4.50
T132928,2026-03-23 08:23:01,Business School,Hot Chocolate,Other Drink,1,4.00
T132928,2026-03-23 08:23:01,Business School,Muffin,Pastry,1,3.50
T132929,2026-03-23 08:23:30,Business School,Drip Coffee,Coffee,1,3.25
T132930,2026-03-23 08:15:03,Business School,Drip Coffee,Coffee,1,3.25
T132931,2026-03-23 08:15:34,Business School,Muffin,Pastry,2,3.50
T132932,2026-03-23 08:54:29,Business School,Tea,Tea,1,3.50
T132932,2026-03-23 08:54:29,Business School,Drip Coffee,Coffee,2,3.25
T132933,2026-03-23 08:54:22,Business School,Breakfast Sandwich,Food,1,6.75
T132934,2026-03-23 08:35:17,Business School,Hot Chocolate,Other Drink,1,4.00
T132935,2026-03-23 08:24:23,Business School,Drip Coffee,Coffee,1,3.25
T132935,2026-03-23 08:24:23,Business School,Latte,Coffee,1,4.75
T132935,2026-03-23 08:24:23,Business School,Croissant,Pastry,1,3.75
T132935,2026-03-23 08:24:23,Business School,Cappuccino,Coffee,1,4.50
T132936,2026-03-23 08:47:39,Business School,Tea,Tea,1,3.50
T132937,2026-03-23 08:28:52,Business School,Breakfast Sandwich,Food,1,6.75
T132937,2026-03-23 08:28:52,Business School,Latte,Coffee,1,4.75
T132938,2026-03-23 08:19:33,Business School,Cappuccino,Coffee,1,4.50
T132939,2026-03-23 08:37:45,Business School,Latte,Coffee,1,4.75
T132940,2026-03-23 08:01:10,Business School,Latte,Coffee,1,4.75
T132940,2026-03-23 08:01:10,Business School,Cappuccino,Coffee,1,4.50
T132940,2026-03-23 08:01:10,Business School,Latte,Coffee,1,4.75
T132940,2026-03-23 08:01:10,Business School,Bagel,Food,1,4.25
T132941,2026-03-23 08:57:11,Business School,Croissant,Pastry,1,3.75
T132942,2026-03-23 08:13:38,Business School,Drip Coffee,Coffee,1,3.25
T132943,2026-03-23 08:38:08,Business School,Hot Chocolate,Other Drink,1,4.00
T132944,2026-03-23 08:40:53,Business School,Bagel,Food,1,4.25
T132945,2026-03-23 08:44:16,Business School,Cappuccino,Coffee,1,4.50
T132945,2026-03-23 08:44:16,Business School,Croissant,Pastry,1,3.75
T132946,2026-03-23 08:14:00,Business School,Croissant,Pastry,1,3.75
T132947,2026-03-23 08:30:42,Business School,Cappuccino,Coffee,1,4.50
T132948,2026-03-23 08:35:27,Business School,Drip Coffee,Coffee,1,3.25
T132949,2026-03-23 08:08:58,Business School,Cookie,Pastry,1,2.75
T132950,2026-03-23 08:41:31,Business School,Bagel,Food,1,4.25
T132950,2026-03-23 08:41:31,Business School,Drip Coffee,Coffee,2,3.25
T132951,2026-03-23 08:36:10,Business School,Muffin,Pastry,1,3.50
T132952,2026-03-23 08:06:02,Business School,Muffin,Pastry,1,3.50
T132953,2026-03-23 08:56:10,Business School,Croissant,Pastry,1,3.75
T132954,2026-03-23 09:00:30,Business School,Croissant,Pastry,1,3.75
T132955,2026-03-23 09:21:09,Business School,Latte,Coffee,1,4.75
T132956,2026-03-23 09:09:59,Business School,Croissant,Pastry,1,3.75
T132957,2026-03-23 09:24:28,Business School,Drip Coffee,Coffee,1,3.25
T132957,2026-03-23 09:24:28,Business School,Latte,Coffee,1,4.75
T132957,2026-03-23 09:24:28,Business School,Breakfast Sandwich,Food,1,6.75
T132958,2026-03-23 09:41:08,Business School,Latte,Coffee,1,4.75
T132959,2026-03-23 09:36:45,Business School,Croissant,Pastry,1,3.75
T132960,2026-03-23 09:10:38,Business School,Bagel,Food,1,4.25
T132961,2026-03-23 09:47:44,Business School,Breakfast Sandwich,Food,1,6.75
T132962,2026-03-23 09:10:14,Business School,Croissant,Pastry,1,3.75
T132963,2026-03-23 09:14:57,Business School,Breakfast Sandwich,Food,1,6.75
